id,session_id,problem_id,confidence,challenge,ai_predicted_confidence,ai_predicted_challenge,phase,knowledge_component,description_main,description_sub,human_gap,ai_gap,gap_difference
f8424db8-5c75-4574-b22c-021411b13198,e336552f-573e-4089-a583-a28b41582800,10-2-(2),2,4,2,5,final_check,行列演算と逆行列,$n$ 次正方行列 $A$ の余因子行列を $\tilde{A}$、$n$ 次単位行列を $E$ とする。,$|\tilde{A}|$ を $|A|$ を用いて表せ。,-2,-3,1
bd9d688f-8104-4ffc-abfb-8f98efe668bb,e336552f-573e-4089-a583-a28b41582800,10-6-(1),2,4,3,3,final_check,行列演算と逆行列,次の行列 $A$ の余因子行列 $\tilde{A}$ を求め、さらに $A$ が正則である場合には $A^{-1}$ を求めよ。\n$A=\begin{bmatrix}0&1&1\\ 1&0&1\\ 1&1&0\end{bmatrix}$,$\tilde{A}$ を求めよ。また $A^{-1}$ を求めよ。,-2,0,2
7e21549f-0625-4ed3-85e3-87b11a523f19,e336552f-573e-4089-a583-a28b41582800,10-Rep-1-(ii),1,5,2,4,final_check,行列演算と逆行列,"次の2つの行列 $A, B$ を考える。\n$A=\begin{bmatrix}1&0&-1&1\\ 2&1&0&1\\ 1&1&-1&0\\ 0&3&2&1\end{bmatrix}, B=\begin{bmatrix}4&-4&-3&9\\ 3&-1&-4&5\\ 8&5&-8&-9\\ 3&0&4&8\end{bmatrix}$","$A$ の余因子行列の $(4,1)$ 成分を求めよ。さらにそれを用いて、$A^{-1}$ の $(4,1)$ 成分を求めよ。",-4,-2,2
42879949-3e53-49e3-bd6a-19c579f14ece,e336552f-573e-4089-a583-a28b41582800,7-(15),2,2,3,4,final_check,行列演算と逆行列,"$a_1=\begin{bmatrix}1\\ 0\\ 2\\ 3\end{bmatrix}, a_2=\begin{bmatrix}1\\ 1\\ -2\\ 2\end{bmatrix}, a_3=\begin{bmatrix}3\\ 2\\ 1\\ 0\end{bmatrix}, b=\begin{bmatrix}1\\ 1\\ 4\\ k\end{bmatrix}$ について、次の問いに答えよ。","$b=c_1a_1+c_2a_2+c_3a_3$ を満たす実数 $c_1,c_2,c_3$ が存在するための $k$ の条件を求めよ。",0,-1,1
f0ed2f13-1dc6-41cd-a683-9970ebe356db,e336552f-573e-4089-a583-a28b41582800,6-(12),2,1,3,3,final_check,行列演算と逆行列,行列 $\begin{bmatrix}2&1&1\\ 1&-2&0\\ 1&2&1\end{bmatrix}$ について、次の問いに答えよ。,逆行列の第3列ベクトルを求めよ。,1,0,1
5c90c293-1b06-4f41-993b-236b1d4065d9,e336552f-573e-4089-a583-a28b41582800,8-(18),1,5,3,3,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$\tilde{A}$ の第3列ベクトルを求めよ。,-4,0,4
d0ba3bf3-e3b0-4e58-bd72-074b0b28d86a,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-7-(2),1,6,2,4,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を原点の周りに角 $\theta$ だけ回転移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=Q_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-5,-2,3
a84f84fd-35ee-45d9-b19c-fda1c0d1bcb4,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-7-(3),1,6,2,4,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","原点の周りに角 $\theta$ だけ回転移動した直線を $l_\theta$ とする。点 $(x,y)$ を $l_\theta$ に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=R_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-5,-2,3
a9c04791-884d-4618-8b7d-ac3bb98197f7,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,4-1-(2),6,1,4,3,final_check,行列演算と逆行列,次の行列に行基本変形を行い、簡約行列に変形せよ。,$\begin{bmatrix}0&0\\ -2&3\end{bmatrix}$,5,1,4
e99c18c5-c519-49fa-9fc4-5567f6d44e9f,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,4-Rep-2,5,2,2,5,final_check,行列演算と逆行列,次の行列の階数を求めよ。($a$ の値に応じて場合分けせよ),$\begin{bmatrix}a&2a+2&5\\ a+3&a^2&2\\ -1&1&1\end{bmatrix}$,3,-3,6
ba47198d-2981-46b8-8709-05cd954dedd6,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-1-(5),2,5,2,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$|A|\neq 0$ と $A$ が正則であることは同値であることを示せ。,-3,-2,1
f4af4149-57e5-489b-9851-82ffcc969796,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-4-(1),6,1,5,2,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2A-3B$,5,3,2
bb75e013-5617-4a69-9952-096f98cd0fe7,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-4-(2),4,4,4,2,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2X+3A=B$ を満たす行列 $X$,0,2,2
357980d5-1fae-4a2d-b6ff-20e9e657ef6a,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-4-(3),6,1,4,3,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$BC$,5,1,4
7e1014c8-32ef-4cca-b40c-c256ac011d42,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-4-(4),3,4,3,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$A C^t B^t$,-1,-1,0
2966dfbd-11ea-4f81-8e7f-4f16170ffb62,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-2-(4),5,2,2,5,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}1&1&-2\\ 3&2&-4\\ -2&0&2\end{bmatrix}$,3,-3,6
1f6ad8c5-8a9b-4368-bec8-480de677dad8,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-2-(5),4,3,1,6,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}0&0&1&0\\ 0&-1&0&0\\ -1&0&2&0\\ 0&1&-1&1\end{bmatrix}$,1,-5,6
a22b1b04-956f-4a56-9e31-4c29725faa2e,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-4-(1),3,3,2,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$AX=B$ を満たす3次正方行列 $X$ を求めよ。,0,-2,2
90b5aebe-0dfc-4f0a-a415-87209f889cb9,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-4-(2),3,3,2,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$YA=B$ を満たす3次正方行列 $Y$ を求めよ。,0,-2,2
84cb68a2-87b2-4e3c-851e-58c74dd1a676,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-6-(1),2,4,3,3,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$P=\begin{bmatrix}\cos\theta&-\sin\theta\\ \sin\theta&\cos\theta\end{bmatrix}$ は直交行列であることを示せ。さらに、$P$ の逆行列を求めよ。,-2,0,2
e0865e49-2f6c-42f1-adf4-b1220a6e1264,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-6-(2),2,5,2,4,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$Q=\begin{bmatrix}\sin\theta\cos\varphi&\cos\theta\cos\varphi&-\sin\varphi\\ \sin\theta\sin\varphi&\cos\theta\sin\varphi&\cos\varphi\\ \cos\theta&-\sin\theta&0\end{bmatrix}$ は直交行列であることを示せ。さらに、$Q$ の逆行列を求めよ。,-3,-2,1
185dc293-5fd2-4116-9663-d75d098eb1bd,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-6-(3),2,5,2,5,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,問5(3)の行列を $R$ とする。$r\sin\theta \neq 0$ のとき、$R$ の逆行列を求めよ。,-3,-3,0
b49250ff-b7c1-44b3-8a01-3101fa128af8,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-Rep-1-(ii),6,1,2,4,final_check,行列演算と逆行列,$A=\begin{bmatrix}2&k&4\\ 1&1&-1\\ 4&2&1\end{bmatrix}$ とする。,$k=-1$ のとき、$A$ の逆行列 $A^{-1}$ を求めよ。,5,-2,7
da3338b2-201e-44e9-90df-61a476e6498f,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,10-2-(2),3,3,2,4,final_check,行列演算と逆行列,$n$ 次正方行列 $A$ の余因子行列を $\tilde{A}$、$n$ 次単位行列を $E$ とする。,$|\tilde{A}|$ を $|A|$ を用いて表せ。,0,-2,2
29590537-1496-4abd-a09d-2073cbb3a399,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,10-Rep-1-(ii),4,4,2,4,final_check,行列演算と逆行列,"次の2つの行列 $A, B$ を考える。\n$A=\begin{bmatrix}1&0&-1&1\\ 2&1&0&1\\ 1&1&-1&0\\ 0&3&2&1\end{bmatrix}, B=\begin{bmatrix}4&-4&-3&9\\ 3&-1&-4&5\\ 8&5&-8&-9\\ 3&0&4&8\end{bmatrix}$","$A$ の余因子行列の $(4,1)$ 成分を求めよ。さらにそれを用いて、$A^{-1}$ の $(4,1)$ 成分を求めよ。",0,-2,2
bb41dcfa-1c31-4220-92cd-665f25ac7d64,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,6-(14),2,5,2,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&-2\\ -2&3\end{bmatrix}, B=\begin{bmatrix}1&-2\\ 1&-1\end{bmatrix}, M=\begin{bmatrix}A&B\end{bmatrix}$ について、次の問いに答えよ。",$AXA=B$ を満たす行列 $X$ を求めよ。,-3,-2,1
b67e1fba-68c4-4c0a-a85e-29f855854173,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,7-(15),3,4,3,4,final_check,行列演算と逆行列,"$a_1=\begin{bmatrix}1\\ 0\\ 2\\ 3\end{bmatrix}, a_2=\begin{bmatrix}1\\ 1\\ -2\\ 2\end{bmatrix}, a_3=\begin{bmatrix}3\\ 2\\ 1\\ 0\end{bmatrix}, b=\begin{bmatrix}1\\ 1\\ 4\\ k\end{bmatrix}$ について、次の問いに答えよ。","$b=c_1a_1+c_2a_2+c_3a_3$ を満たす実数 $c_1,c_2,c_3$ が存在するための $k$ の条件を求めよ。",-1,-1,0
393fccc9-8ed4-4d97-8e7f-4d762b6d0d4f,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,6-(12),5,2,2,4,final_check,行列演算と逆行列,行列 $\begin{bmatrix}2&1&1\\ 1&-2&0\\ 1&2&1\end{bmatrix}$ について、次の問いに答えよ。,逆行列の第3列ベクトルを求めよ。,3,-2,5
21a6a3a4-bddd-48d2-b4d8-af07a82000f2,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-(18),5,2,2,4,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$\tilde{A}$ の第3列ベクトルを求めよ。,3,-2,5
57c28924-f013-4815-b33d-8679367d61f7,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-(19),4,3,3,3,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$A\tilde{A}$ を求めよ。,1,0,1
f86c0ee1-d3db-478c-8144-59420a4d1e6e,9cd4a594-1779-451b-8b03-3a22a4d73bf1,8-1-(5),3,3,3,3,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$|A|\neq 0$ と $A$ が正則であることは同値であることを示せ。,0,0,0
6eac8e28-897e-42ef-8a10-c6fc02b7abfe,9cd4a594-1779-451b-8b03-3a22a4d73bf1,8-6-(2),4,4,4,4,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$Q=\begin{bmatrix}\sin\theta\cos\varphi&\cos\theta\cos\varphi&-\sin\varphi\\ \sin\theta\sin\varphi&\cos\theta\sin\varphi&\cos\varphi\\ \cos\theta&-\sin\theta&0\end{bmatrix}$ は直交行列であることを示せ。さらに、$Q$ の逆行列を求めよ。,0,0,0
d7cefa24-a2dc-4156-8189-cb7450b9b4d5,e336552f-573e-4089-a583-a28b41582800,8-2-(3),1,6,3,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,-5,0,5
63a52481-8df6-4f7a-8506-10482c3d5683,e336552f-573e-4089-a583-a28b41582800,8-2-(4),1,6,3,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}1&1&-2\\ 3&2&-4\\ -2&0&2\end{bmatrix}$,-5,0,5
44988128-270a-4aba-9cb1-e3000991778d,37b95611-9620-40f1-ac65-d6285650f8db,8-2-(3),6,1,4,4,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,5,0,5
c9c7540f-5e05-4422-a0e6-1f50863a4b59,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,4-1-(1),6,1,3,3,final_check,行列演算と逆行列,次の行列に行基本変形を行い、簡約行列に変形せよ。,$\begin{bmatrix}0&-1&2\\ 1&0&-1\\ 0&0&0\end{bmatrix}$,5,0,5
ce124cc7-e272-494b-beba-09c76aae693e,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,4-3-(2),6,1,3,3,final_check,行列演算と逆行列,次の行列を何回かの行基本変形で簡約行列に変形し、階数（rank）を求めよ。,$\begin{bmatrix}0&-1&3&6\\ 2&5&3&4\\ 3&7&6&9\end{bmatrix}$,5,0,5
619680bb-d792-4498-a74a-86b7d6e58a7d,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-1-(2),6,1,3,3,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$A\tilde{A}$ を計算せよ。,5,0,5
ecf99511-2d3b-4c1f-8775-f8c8def6f04e,d10fe433-ad4b-4d36-9527-e798fca46088,2-7-(2),3,5,5,2,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を原点の周りに角 $\theta$ だけ回転移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=Q_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-2,3,5
f0cdce35-d541-4316-8968-6182600b1268,d10fe433-ad4b-4d36-9527-e798fca46088,2-7-(3),1,6,4,3,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","原点の周りに角 $\theta$ だけ回転移動した直線を $l_\theta$ とする。点 $(x,y)$ を $l_\theta$ に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=R_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-5,1,6
de55a911-025b-4145-90c1-5d68871d40e2,d10fe433-ad4b-4d36-9527-e798fca46088,4-1-(1),6,1,6,1,final_check,行列演算と逆行列,次の行列に行基本変形を行い、簡約行列に変形せよ。,$\begin{bmatrix}0&-1&2\\ 1&0&-1\\ 0&0&0\end{bmatrix}$,5,5,0
61123177-ba8e-4286-a0e1-b97c81316020,d10fe433-ad4b-4d36-9527-e798fca46088,4-1-(2),6,1,6,1,final_check,行列演算と逆行列,次の行列に行基本変形を行い、簡約行列に変形せよ。,$\begin{bmatrix}0&0\\ -2&3\end{bmatrix}$,5,5,0
37988ef1-f190-4222-94db-6f3b32666cc3,d10fe433-ad4b-4d36-9527-e798fca46088,4-3-(2),6,1,5,2,final_check,行列演算と逆行列,次の行列を何回かの行基本変形で簡約行列に変形し、階数（rank）を求めよ。,$\begin{bmatrix}0&-1&3&6\\ 2&5&3&4\\ 3&7&6&9\end{bmatrix}$,5,3,2
25884e53-e3d4-456d-af57-fa65473200f2,d10fe433-ad4b-4d36-9527-e798fca46088,8-1-(2),6,2,6,1,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$A\tilde{A}$ を計算せよ。,4,5,1
76e17c3f-046b-4c79-8954-a380e852608b,d10fe433-ad4b-4d36-9527-e798fca46088,8-1-(5),3,5,3,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$|A|\neq 0$ と $A$ が正則であることは同値であることを示せ。,-2,-1,1
76a292c1-e619-4b3f-b45d-21bc4f4cc76d,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(1),3,5,5,2,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}e^x&-1\\ 0&e^y\end{bmatrix}$,-2,3,5
119f049f-4e9b-475d-8f2b-051969575672,d10fe433-ad4b-4d36-9527-e798fca46088,4-Rep-2,5,4,4,4,final_check,行列演算と逆行列,次の行列の階数を求めよ。($a$ の値に応じて場合分けせよ),$\begin{bmatrix}a&2a+2&5\\ a+3&a^2&2\\ -1&1&1\end{bmatrix}$,1,0,1
169238d5-e5c7-4ab3-9c27-e934031add60,e336552f-573e-4089-a583-a28b41582800,8-4-(1),5,1,5,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$AX=B$ を満たす3次正方行列 $X$ を求めよ。,4,1,3
5b9fda79-358d-474c-8297-df2be5724f74,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-2-(2),5,2,4,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}\lambda&-1\\ 1&\lambda-2\end{bmatrix}$,3,1,2
1641e606-742b-4471-909f-1fd350c03e42,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-7-(1),3,4,3,4,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を $x$ 軸に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=P\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-1,-1,0
a1750a2c-bc94-432c-b036-e649ed9038fd,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-2-(3),5,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,3,2,1
5e9deac1-b600-46a2-86a8-9258264a6554,e336552f-573e-4089-a583-a28b41582800,8-(19),1,6,2,5,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$A\tilde{A}$ を求めよ。,-5,-3,2
abeb7f51-6316-4686-8734-72d86bc5b8f6,d10fe433-ad4b-4d36-9527-e798fca46088,2-4-(1),6,1,6,1,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2A-3B$,5,5,0
35a6f965-e5d6-45c6-a394-1aee2841b425,d10fe433-ad4b-4d36-9527-e798fca46088,2-4-(2),5,2,6,1,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2X+3A=B$ を満たす行列 $X$,3,5,2
14eeb7a0-3ee4-4eb4-97e8-79921f7ee58d,d10fe433-ad4b-4d36-9527-e798fca46088,2-6-(1),4,2,6,1,final_check,行列演算と逆行列,2次正則行列の逆行列の公式を用いて、次の問いに答えよ。,次の行列の逆行列を求めよ。\n$\begin{bmatrix}\cos\theta&\sin\theta\\ \sin\theta&-\cos\theta\end{bmatrix}$,2,5,3
f2c47d0d-70a0-48a1-ab87-7c3eed93b87c,d10fe433-ad4b-4d36-9527-e798fca46088,2-7-(1),2,4,6,1,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を $x$ 軸に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=P\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-2,5,7
588a6dac-12b1-4f82-95b8-1b121a4a39cd,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(2),3,4,5,2,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}\lambda&-1\\ 1&\lambda-2\end{bmatrix}$,-1,3,4
6a1b8f41-b600-415f-a1ee-6cac2efffe3f,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(3),5,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,3,2,1
6911a201-891a-4bac-b681-dc0d71baba8c,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(4),5,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}1&1&-2\\ 3&2&-4\\ -2&0&2\end{bmatrix}$,3,2,1
5d98f0f6-31f0-4d09-9f51-4e488de91938,d10fe433-ad4b-4d36-9527-e798fca46088,8-6-(1),3,4,5,2,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$P=\begin{bmatrix}\cos\theta&-\sin\theta\\ \sin\theta&\cos\theta\end{bmatrix}$ は直交行列であることを示せ。さらに、$P$ の逆行列を求めよ。,-1,3,4
bcdb29fd-63c9-4e48-b9fa-f92df9e4c097,d10fe433-ad4b-4d36-9527-e798fca46088,8-6-(2),2,5,4,4,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$Q=\begin{bmatrix}\sin\theta\cos\varphi&\cos\theta\cos\varphi&-\sin\varphi\\ \sin\theta\sin\varphi&\cos\theta\sin\varphi&\cos\varphi\\ \cos\theta&-\sin\theta&0\end{bmatrix}$ は直交行列であることを示せ。さらに、$Q$ の逆行列を求めよ。,-3,0,3
2d747a48-019b-4af6-8d7c-4318370df7c5,d10fe433-ad4b-4d36-9527-e798fca46088,8-Rep-1-(ii),4,2,5,3,final_check,行列演算と逆行列,$A=\begin{bmatrix}2&k&4\\ 1&1&-1\\ 4&2&1\end{bmatrix}$ とする。,$k=-1$ のとき、$A$ の逆行列 $A^{-1}$ を求めよ。,2,2,0
eb69f7d0-c568-4b3f-8dea-cb63dd0b0f84,d10fe433-ad4b-4d36-9527-e798fca46088,10-2-(2),2,4,3,3,final_check,行列演算と逆行列,$n$ 次正方行列 $A$ の余因子行列を $\tilde{A}$、$n$ 次単位行列を $E$ とする。,$|\tilde{A}|$ を $|A|$ を用いて表せ。,-2,0,2
8839eac1-e2d9-44e2-91a9-21c57c8c7e7a,d10fe433-ad4b-4d36-9527-e798fca46088,10-6-(1),2,4,4,4,final_check,行列演算と逆行列,次の行列 $A$ の余因子行列 $\tilde{A}$ を求め、さらに $A$ が正則である場合には $A^{-1}$ を求めよ。\n$A=\begin{bmatrix}0&1&1\\ 1&0&1\\ 1&1&0\end{bmatrix}$,$\tilde{A}$ を求めよ。また $A^{-1}$ を求めよ。,-2,0,2
ec1dc31a-b929-46b5-8b10-4c94d192604d,d10fe433-ad4b-4d36-9527-e798fca46088,10-Rep-1-(ii),2,5,4,4,final_check,行列演算と逆行列,"次の2つの行列 $A, B$ を考える。\n$A=\begin{bmatrix}1&0&-1&1\\ 2&1&0&1\\ 1&1&-1&0\\ 0&3&2&1\end{bmatrix}, B=\begin{bmatrix}4&-4&-3&9\\ 3&-1&-4&5\\ 8&5&-8&-9\\ 3&0&4&8\end{bmatrix}$","$A$ の余因子行列の $(4,1)$ 成分を求めよ。さらにそれを用いて、$A^{-1}$ の $(4,1)$ 成分を求めよ。",-3,0,3
